feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_01512,2024-10-30 00:00:00,UX Design,Mentor Meeting,The internship experience was extremely rewarding. I really enjoyed working on data analysis projects and learned so much about data visualization.,positive,0.97,4.3,excited,21,147,0,0,Experienced,16 weeks,False,True
FB_01513,2024-10-18 00:00:00,Data Science,Weekly Check-in,The internship experience was great. I really enjoyed working on marketing campaigns and learned so much about technical writing.,positive,0.74,3.6,satisfied,19,129,0,0,First Internship,6 months,True,True
FB_01514,2024-07-09 00:00:00,Data Science,Email Feedback,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.87,4.6,satisfied,16,99,0,0,Experienced,8 weeks,False,True
FB_01515,2024-08-04 00:00:00,Marketing,Weekly Check-in,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.81,4.2,enthusiastic,15,121,0,0,Experienced,6 months,True,True
FB_01516,2024-08-11 00:00:00,Marketing,Mid-term Review,The internship experience was highly beneficial. I really enjoyed working on software development and learned so much about data visualization.,positive,0.7,3.3,inspired,20,143,0,0,Some Experience,12 weeks,False,True
FB_01517,2024-01-16 00:00:00,UX Design,Mentor Meeting,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.65,4.7,satisfied,15,104,0,0,Some Experience,6 months,False,True
FB_01518,2024-04-28 00:00:00,UX Design,Weekly Check-in,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.87,4.5,excited,15,114,0,0,Experienced,12 weeks,False,True
FB_01519,2024-01-29 00:00:00,UX Design,Mentor Meeting,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.83,4.3,inspired,15,104,0,0,First Internship,12 weeks,False,True
FB_01520,2024-05-18 00:00:00,Research,Mid-term Review,"Unfortunately, the internship was concerning. I faced challenges with project guidance.",negative,0.27,1.2,critical,11,87,0,0,Experienced,12 weeks,False,False
FB_01521,2024-12-08 00:00:00,Business Analytics,Weekly Check-in,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.52,3.3,reserved,12,100,0,0,Some Experience,12 weeks,False,False
FB_01522,2024-01-29 00:00:00,Research,Mentor Meeting,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.83,4.2,excited,16,100,0,0,Some Experience,8 weeks,False,True
FB_01523,2024-07-06 00:00:00,Research,End-of-Program Survey,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.49,4.9,grateful,16,103,0,0,Experienced,12 weeks,False,True
FB_01524,2024-04-12 00:00:00,Software Engineering,Weekly Check-in,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.75,5.0,satisfied,16,103,0,0,Some Experience,16 weeks,True,True
FB_01525,2024-04-21 00:00:00,Business Analytics,Mid-term Review,My mentor was very knowledgeable. The Business Analytics team provided excellent guidance throughout the program.,positive,0.98,4.7,inspired,15,113,0,0,Some Experience,8 weeks,True,True
FB_01526,2024-03-30 00:00:00,Data Science,Email Feedback,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.69,3.8,inspired,16,93,0,0,Experienced,8 weeks,False,True
FB_01527,2024-04-02 00:00:00,Software Engineering,Exit Interview,My mentor was very knowledgeable. The Software Engineering team provided excellent guidance throughout the program.,positive,0.68,4.4,enthusiastic,15,115,0,0,First Internship,6 months,False,True
FB_01528,2024-01-26 00:00:00,UX Design,Weekly Check-in,My experience was satisfactory. The UX Design program met the basic expectations.,neutral,0.41,3.9,reserved,12,81,0,0,First Internship,8 weeks,False,True
FB_01529,2024-07-22 00:00:00,Software Engineering,Weekly Check-in,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.83,4.2,inspired,16,99,0,0,Experienced,8 weeks,True,True
FB_01530,2024-11-18 00:00:00,Software Engineering,Mid-term Review,My experience was satisfactory. The Software Engineering program met the basic expectations.,neutral,0.46,2.4,objective,12,92,0,0,Some Experience,16 weeks,True,False
FB_01531,2024-10-22 00:00:00,Business Analytics,Social Media,The internship experience was extremely rewarding. I really enjoyed working on data analysis projects and learned so much about Python programming.,positive,0.75,4.7,grateful,21,147,0,0,First Internship,12 weeks,True,True
FB_01532,2024-11-29 00:00:00,Research,Email Feedback,The internship experience was exceptionally valuable. I really enjoyed working on business analysis and learned so much about technical writing.,positive,0.72,4.5,grateful,20,144,0,0,Some Experience,6 months,False,True
FB_01533,2024-07-08 00:00:00,Business Analytics,Mentor Meeting,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.85,3.7,inspired,16,93,0,0,Some Experience,16 weeks,False,True
FB_01534,2024-03-14 00:00:00,Business Analytics,Weekly Check-in,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.5,3.9,calm,12,90,0,0,First Internship,6 months,True,False
FB_01535,2024-08-19 00:00:00,Business Analytics,Social Media,The internship was acceptable. I worked on marketing campaigns and gained experience in technical writing.,neutral,0.57,3.1,reserved,15,106,0,0,First Internship,6 months,False,False
FB_01536,2024-07-19 00:00:00,Business Analytics,Social Media,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,1.0,3.9,inspired,15,113,0,0,Experienced,8 weeks,False,True
FB_01537,2024-02-28 00:00:00,Research,Mid-term Review,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.66,3.1,reserved,11,80,0,0,First Internship,12 weeks,False,True
FB_01538,2024-08-27 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,1.0,4.1,satisfied,15,114,0,0,Experienced,8 weeks,False,True
FB_01539,2024-11-17 00:00:00,Software Engineering,Social Media,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.56,3.4,neutral,13,92,0,0,Experienced,16 weeks,True,True
FB_01540,2024-03-03 00:00:00,Data Science,Mentor Meeting,The internship was moderate. I worked on software development and gained experience in data visualization.,neutral,0.48,3.1,neutral,15,106,0,0,First Internship,12 weeks,True,False
FB_01541,2024-01-22 00:00:00,Software Engineering,Mentor Meeting,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.82,5.0,satisfied,16,96,0,0,Experienced,8 weeks,False,True
FB_01542,2024-06-02 00:00:00,Marketing,Mentor Meeting,The internship experience was great. I really enjoyed working on machine learning models and learned so much about Python programming.,positive,0.63,3.5,grateful,20,134,0,0,First Internship,6 months,False,True
FB_01543,2024-04-21 00:00:00,Data Science,Weekly Check-in,There were several issues with the program. The project planning needs to be addressed for future interns.,negative,0.35,1.9,frustrated,17,106,0,0,Experienced,16 weeks,False,False
FB_01544,2024-08-08 00:00:00,Business Analytics,Exit Interview,My mentor was extremely supportive. The Business Analytics team provided excellent guidance throughout the program.,positive,0.98,4.5,enthusiastic,15,115,0,0,First Internship,16 weeks,False,True
FB_01545,2024-07-01 00:00:00,Marketing,Exit Interview,The internship experience was wonderful. I really enjoyed working on user research and learned so much about team collaboration.,positive,0.82,3.5,grateful,19,128,0,0,Some Experience,8 weeks,False,True
FB_01546,2024-08-21 00:00:00,Marketing,Mid-term Review,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.91,3.6,grateful,16,93,0,0,First Internship,12 weeks,False,True
FB_01547,2024-05-11 00:00:00,UX Design,Mentor Meeting,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.86,4.5,enthusiastic,16,100,0,0,First Internship,6 months,False,True
FB_01548,2024-01-22 00:00:00,Data Science,Social Media,I would not recommend this internship. The team dynamics made it difficult to benefit fully.,negative,0.49,1.3,concerned,15,92,0,0,Some Experience,8 weeks,False,False
FB_01549,2024-08-04 00:00:00,Research,Social Media,My mentor was very knowledgeable. The Research team provided excellent guidance throughout the program.,positive,0.89,5.0,grateful,14,103,0,0,First Internship,8 weeks,False,True
FB_01550,2024-07-29 00:00:00,Marketing,Email Feedback,The internship experience was great. I really enjoyed working on business analysis and learned so much about data visualization.,positive,0.89,4.4,inspired,19,128,0,0,Experienced,8 weeks,False,True
FB_01551,2024-10-01 00:00:00,UX Design,Weekly Check-in,The program was acceptable. I learned some skills in data visualization during my time here.,neutral,0.59,2.6,reserved,15,92,0,0,Some Experience,6 months,True,True
FB_01552,2024-09-08 00:00:00,Marketing,End-of-Program Survey,My experience was satisfactory. The Marketing program met the basic expectations.,neutral,0.61,3.8,calm,11,81,0,0,First Internship,6 months,False,False
FB_01553,2024-04-13 00:00:00,Research,Exit Interview,The program was acceptable. I learned some skills in team collaboration during my time here.,neutral,0.54,2.6,neutral,15,92,0,0,Some Experience,12 weeks,False,True
FB_01554,2024-07-26 00:00:00,Data Science,Social Media,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.89,3.9,grateful,16,101,0,0,Some Experience,6 months,False,True
FB_01555,2024-01-12 00:00:00,Marketing,End-of-Program Survey,The internship experience was impressive. I really enjoyed working on data analysis projects and learned so much about technical writing.,positive,0.52,4.7,satisfied,20,137,0,0,First Internship,12 weeks,False,True
FB_01556,2024-02-13 00:00:00,Marketing,Weekly Check-in,The internship was reasonable. I worked on data analysis projects and gained experience in data analysis.,neutral,0.47,2.4,calm,16,105,0,0,Experienced,8 weeks,True,False
FB_01557,2024-04-20 00:00:00,UX Design,Mid-term Review,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.62,4.3,inspired,15,114,0,0,First Internship,16 weeks,False,True
FB_01558,2024-05-21 00:00:00,Software Engineering,Mentor Meeting,The internship experience was extremely rewarding. I really enjoyed working on business analysis and learned so much about team collaboration.,positive,0.84,4.7,grateful,20,142,0,0,Experienced,6 months,False,True
FB_01559,2024-02-10 00:00:00,Research,Email Feedback,My mentor was very knowledgeable. The Research team provided excellent guidance throughout the program.,positive,0.69,4.4,enthusiastic,14,103,0,0,Some Experience,16 weeks,True,True
FB_01560,2024-06-05 00:00:00,Software Engineering,Weekly Check-in,My mentor was great teacher. The Software Engineering team provided excellent guidance throughout the program.,positive,1.0,5.0,grateful,15,110,0,0,Some Experience,6 months,False,True
FB_01561,2024-01-17 00:00:00,UX Design,Mid-term Review,The internship experience was truly amazing. I really enjoyed working on business analysis and learned so much about team collaboration.,positive,0.71,4.3,excited,20,136,0,0,Experienced,16 weeks,True,True
FB_01562,2024-10-25 00:00:00,Software Engineering,Exit Interview,I would not recommend this internship. The project scope made it difficult to benefit fully.,negative,0.25,2.4,suggestive,15,92,0,0,First Internship,8 weeks,False,False
FB_01563,2024-04-20 00:00:00,UX Design,Social Media,The internship experience was exceptionally valuable. I really enjoyed working on user research and learned so much about data visualization.,positive,0.91,4.4,satisfied,20,141,0,0,Experienced,6 months,False,True
FB_01564,2024-02-08 00:00:00,Data Science,Email Feedback,My mentor was excellent guide. The Data Science team provided excellent guidance throughout the program.,positive,1.0,3.5,satisfied,15,104,0,0,Experienced,6 months,False,True
FB_01565,2024-03-26 00:00:00,Software Engineering,End-of-Program Survey,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.74,4.5,inspired,15,114,0,0,Experienced,8 weeks,False,True
FB_01566,2024-07-03 00:00:00,Data Science,Exit Interview,My mentor was always available. The Data Science team provided excellent guidance throughout the program.,positive,0.79,4.5,grateful,15,105,0,0,First Internship,8 weeks,False,True
FB_01567,2024-08-30 00:00:00,Data Science,Mid-term Review,My mentor was extremely supportive. The Data Science team provided excellent guidance throughout the program.,positive,1.0,3.6,satisfied,15,109,0,0,First Internship,6 months,False,True
FB_01568,2024-11-04 00:00:00,Software Engineering,Email Feedback,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.87,4.5,satisfied,15,113,0,0,Some Experience,8 weeks,True,True
FB_01569,2024-02-24 00:00:00,Research,Mid-term Review,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.65,5.0,grateful,15,115,0,0,First Internship,8 weeks,False,True
FB_01570,2024-07-30 00:00:00,Business Analytics,Social Media,"Unfortunately, the internship was challenging. I faced challenges with mentor availability.",negative,0.26,2.4,suggestive,11,91,0,0,Some Experience,6 months,False,False
FB_01571,2024-05-12 00:00:00,Business Analytics,Email Feedback,My mentor was great teacher. The Business Analytics team provided excellent guidance throughout the program.,positive,0.48,4.9,satisfied,15,108,0,0,First Internship,12 weeks,False,True
FB_01572,2024-03-07 00:00:00,Research,Social Media,There were several issues with the program. The feedback timing needs to be addressed for future interns.,negative,0.21,1.9,suggestive,17,105,0,0,First Internship,6 months,False,False
FB_01573,2024-10-03 00:00:00,Data Science,Exit Interview,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.87,4.7,enthusiastic,16,103,0,0,Some Experience,6 months,False,True
FB_01574,2024-12-31 00:00:00,Data Science,Social Media,My mentor was always available. The Data Science team provided excellent guidance throughout the program.,positive,0.69,4.1,grateful,15,105,0,0,First Internship,12 weeks,False,True
FB_01575,2024-04-16 00:00:00,Software Engineering,Mid-term Review,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.41,2.9,neutral,13,92,0,0,First Internship,8 weeks,False,False
FB_01576,2024-09-23 00:00:00,Business Analytics,Exit Interview,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.74,4.9,inspired,15,114,0,0,Experienced,8 weeks,False,True
FB_01577,2024-03-12 00:00:00,Data Science,Exit Interview,The internship was fine. I worked on data analysis projects and gained experience in team collaboration.,neutral,0.46,1.5,calm,16,104,0,0,Experienced,6 months,False,False
FB_01578,2024-06-21 00:00:00,Business Analytics,Email Feedback,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.56,4.0,inspired,16,93,0,0,Some Experience,8 weeks,True,True
FB_01579,2024-08-10 00:00:00,Business Analytics,Exit Interview,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.82,3.9,grateful,15,121,0,0,First Internship,8 weeks,True,True
FB_01580,2024-09-13 00:00:00,Software Engineering,Exit Interview,The internship experience was great. I really enjoyed working on data analysis projects and learned so much about project management.,positive,0.85,5.0,enthusiastic,20,133,0,0,First Internship,16 weeks,False,True
FB_01581,2024-01-16 00:00:00,Data Science,Mid-term Review,The internship experience was exceptionally valuable. I really enjoyed working on marketing campaigns and learned so much about data visualization.,positive,0.87,4.2,satisfied,20,147,0,0,Some Experience,16 weeks,False,True
FB_01582,2024-02-18 00:00:00,Business Analytics,Social Media,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.7,4.3,excited,15,114,0,0,First Internship,12 weeks,False,True
FB_01583,2024-08-16 00:00:00,Research,Email Feedback,My mentor was very knowledgeable. The Research team provided excellent guidance throughout the program.,positive,0.54,3.9,inspired,14,103,0,0,Experienced,16 weeks,True,True
FB_01584,2024-04-26 00:00:00,Software Engineering,Exit Interview,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.82,4.3,satisfied,16,103,0,0,Some Experience,12 weeks,False,True
FB_01585,2024-10-09 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.74,4.5,grateful,16,100,0,0,Experienced,16 weeks,False,True
FB_01586,2024-02-28 00:00:00,Data Science,Email Feedback,The internship experience was truly amazing. I really enjoyed working on machine learning models and learned so much about project management.,positive,0.89,4.0,satisfied,21,142,0,0,First Internship,8 weeks,False,True
FB_01587,2024-08-22 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.92,3.8,grateful,16,100,0,0,First Internship,8 weeks,False,True
FB_01588,2024-01-16 00:00:00,Research,Mid-term Review,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.69,4.0,grateful,14,105,0,0,Experienced,16 weeks,True,True
FB_01589,2024-12-01 00:00:00,Research,Weekly Check-in,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.72,3.8,enthusiastic,16,107,0,0,First Internship,12 weeks,True,True
FB_01590,2024-05-01 00:00:00,UX Design,Mid-term Review,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.55,3.5,balanced,12,100,0,0,First Internship,16 weeks,False,True
FB_01591,2024-02-12 00:00:00,Research,Mid-term Review,My experience was below expectations. The unclear expectations affected my learning significantly.,negative,0.38,2.8,critical,12,98,0,0,Some Experience,6 months,False,False
FB_01592,2024-01-02 00:00:00,Software Engineering,Weekly Check-in,My experience was satisfactory. The Software Engineering program met the basic expectations.,neutral,0.47,2.4,objective,12,92,0,0,Experienced,6 months,True,True
FB_01593,2024-10-06 00:00:00,UX Design,Weekly Check-in,I would not recommend this internship. The learning curve made it difficult to benefit fully.,negative,0.5,1.4,critical,15,93,0,0,Some Experience,16 weeks,True,False
FB_01594,2024-02-25 00:00:00,Marketing,Exit Interview,The internship experience was truly amazing. I really enjoyed working on business analysis and learned so much about Python programming.,positive,0.93,3.9,satisfied,20,136,0,0,Experienced,16 weeks,False,True
FB_01595,2024-08-02 00:00:00,UX Design,Weekly Check-in,"The UX Design program needs improvement. Specifically, the feedback mechanism was disappointing.",negative,0.57,2.7,concerned,12,96,0,0,Experienced,6 months,False,False
FB_01596,2024-03-29 00:00:00,Data Science,Mid-term Review,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.91,4.3,inspired,16,101,0,0,First Internship,6 months,False,True
FB_01597,2024-02-11 00:00:00,Marketing,Mentor Meeting,The internship experience was exceptionally valuable. I really enjoyed working on data analysis projects and learned so much about data analysis.,positive,0.71,5.0,inspired,21,145,0,0,Experienced,12 weeks,False,True
FB_01598,2024-09-14 00:00:00,Data Science,Mentor Meeting,My experience was satisfactory. The Data Science program met the basic expectations.,neutral,0.31,2.2,reserved,12,84,0,0,First Internship,8 weeks,False,False
FB_01599,2024-02-16 00:00:00,UX Design,Social Media,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.52,4.9,grateful,16,107,0,0,First Internship,16 weeks,False,True
FB_01600,2024-08-05 00:00:00,Research,Email Feedback,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.87,4.3,inspired,14,105,0,0,First Internship,12 weeks,False,True
FB_01601,2024-02-01 00:00:00,Data Science,Email Feedback,The program was acceptable. I learned some skills in Python programming during my time here.,neutral,0.54,3.1,calm,15,92,0,0,Experienced,12 weeks,False,False
FB_01602,2024-02-29 00:00:00,Business Analytics,Social Media,The internship experience was exceptionally valuable. I really enjoyed working on data analysis projects and learned so much about project management.,positive,0.99,4.6,satisfied,21,150,0,0,First Internship,8 weeks,True,True
FB_01603,2024-01-27 00:00:00,UX Design,Email Feedback,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.7,4.0,inspired,16,101,0,0,Experienced,16 weeks,False,True
FB_01604,2024-02-09 00:00:00,Research,Weekly Check-in,It was a standard internship experience. I completed my assignments in Research.,neutral,0.58,2.6,neutral,12,80,0,0,First Internship,6 months,False,False
FB_01605,2024-08-27 00:00:00,Software Engineering,Email Feedback,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.87,5.0,grateful,16,100,0,0,Experienced,8 weeks,True,True
FB_01606,2024-03-20 00:00:00,UX Design,End-of-Program Survey,"Unfortunately, the internship was problematic. I faced challenges with communication gaps.",negative,0.12,2.9,critical,11,90,0,0,First Internship,12 weeks,False,False
FB_01607,2024-04-26 00:00:00,Business Analytics,Email Feedback,My experience was below expectations. The poor work-life balance affected my learning significantly.,negative,0.53,3.3,concerned,13,100,0,0,First Internship,6 months,True,False
FB_01608,2024-09-13 00:00:00,Business Analytics,Mentor Meeting,The internship experience was truly amazing. I really enjoyed working on marketing campaigns and learned so much about technical writing.,positive,1.0,4.9,satisfied,20,137,0,0,First Internship,8 weeks,False,True
FB_01609,2024-03-03 00:00:00,Marketing,Email Feedback,My experience was satisfactory. The Marketing program met the basic expectations.,neutral,0.45,2.2,calm,11,81,0,0,Some Experience,8 weeks,True,False
FB_01610,2024-02-03 00:00:00,Research,Mentor Meeting,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.91,4.1,enthusiastic,15,114,0,0,Some Experience,8 weeks,False,True
FB_01611,2024-06-01 00:00:00,Marketing,Email Feedback,My experience was satisfactory. The Marketing program met the basic expectations.,neutral,0.58,2.5,objective,11,81,0,0,First Internship,6 months,False,False
FB_01612,2024-04-23 00:00:00,Data Science,Mid-term Review,The internship experience was great. I really enjoyed working on marketing campaigns and learned so much about data visualization.,positive,0.9,5.0,inspired,19,130,0,0,Experienced,12 weeks,False,True
FB_01613,2024-04-27 00:00:00,Marketing,Social Media,The internship experience was extremely rewarding. I really enjoyed working on marketing campaigns and learned so much about Python programming.,positive,0.65,4.6,enthusiastic,20,144,0,0,First Internship,12 weeks,False,True
FB_01614,2024-06-17 00:00:00,Data Science,Exit Interview,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.99,4.1,inspired,15,115,0,0,First Internship,16 weeks,False,True
FB_01615,2024-08-05 00:00:00,Data Science,End-of-Program Survey,The internship experience was fantastic. I really enjoyed working on user research and learned so much about team collaboration.,positive,0.79,4.9,inspired,19,128,0,0,First Internship,16 weeks,False,True
FB_01616,2024-04-29 00:00:00,Business Analytics,Weekly Check-in,The internship experience was truly amazing. I really enjoyed working on business analysis and learned so much about Python programming.,positive,0.5,4.3,grateful,20,136,0,0,Experienced,16 weeks,True,True
FB_01617,2024-07-15 00:00:00,UX Design,Social Media,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,1.0,4.0,grateful,15,121,0,0,First Internship,12 weeks,False,True
FB_01618,2024-01-19 00:00:00,Marketing,Exit Interview,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.52,2.4,calm,12,92,0,0,Some Experience,8 weeks,False,False
FB_01619,2024-09-29 00:00:00,Software Engineering,End-of-Program Survey,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.37,3.5,objective,13,92,0,0,Experienced,12 weeks,False,True
FB_01620,2024-09-14 00:00:00,Software Engineering,End-of-Program Survey,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.94,4.6,enthusiastic,15,113,0,0,Some Experience,6 months,False,True
FB_01621,2024-10-11 00:00:00,UX Design,End-of-Program Survey,My mentor was excellent guide. The UX Design team provided excellent guidance throughout the program.,positive,1.0,4.5,grateful,15,101,0,0,Experienced,16 weeks,True,True
FB_01622,2024-12-27 00:00:00,UX Design,Exit Interview,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.96,3.7,excited,15,104,0,0,First Internship,16 weeks,False,True
FB_01623,2024-11-06 00:00:00,Business Analytics,Exit Interview,My mentor was great teacher. The Business Analytics team provided excellent guidance throughout the program.,positive,0.92,4.4,satisfied,15,108,0,0,First Internship,6 months,True,True
FB_01624,2024-01-30 00:00:00,Research,End-of-Program Survey,The program was acceptable. I learned some skills in technical writing during my time here.,neutral,0.43,3.2,calm,15,91,0,0,Experienced,16 weeks,True,True
FB_01625,2024-11-01 00:00:00,Marketing,End-of-Program Survey,The internship experience was great. I really enjoyed working on business analysis and learned so much about data visualization.,positive,0.52,4.6,enthusiastic,19,128,0,0,Some Experience,6 months,True,True
FB_01626,2024-06-25 00:00:00,Data Science,Weekly Check-in,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.84,4.8,enthusiastic,15,114,0,0,Some Experience,12 weeks,False,True
FB_01627,2024-09-01 00:00:00,Data Science,Social Media,The internship was standard. I worked on business analysis and gained experience in project management.,neutral,0.61,3.3,calm,15,103,0,0,First Internship,6 months,True,False
FB_01628,2024-07-08 00:00:00,Research,Mid-term Review,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.82,4.7,satisfied,14,105,0,0,Experienced,6 months,False,True
FB_01629,2024-05-17 00:00:00,Data Science,Exit Interview,My mentor was great teacher. The Data Science team provided excellent guidance throughout the program.,positive,0.69,4.1,enthusiastic,15,102,0,0,Experienced,6 months,False,True
FB_01630,2024-04-02 00:00:00,Software Engineering,End-of-Program Survey,The internship experience was highly beneficial. I really enjoyed working on business analysis and learned so much about Python programming.,positive,1.0,5.0,excited,20,140,0,0,Experienced,6 months,True,True
FB_01631,2024-08-04 00:00:00,Business Analytics,Mentor Meeting,The internship experience was fantastic. I really enjoyed working on software development and learned so much about data analysis.,positive,0.81,4.4,excited,19,130,0,0,Experienced,8 weeks,True,True
FB_01632,2024-01-21 00:00:00,UX Design,Exit Interview,The internship was standard. I worked on data analysis projects and gained experience in team collaboration.,neutral,0.62,2.5,objective,16,108,0,0,Some Experience,8 weeks,True,False
FB_01633,2024-03-22 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,1.0,4.8,satisfied,16,107,0,0,Experienced,16 weeks,True,True
FB_01634,2024-02-01 00:00:00,UX Design,Mid-term Review,"Unfortunately, the internship was stressful. I faced challenges with project guidance.",negative,0.24,1.3,concerned,11,86,0,0,First Internship,16 weeks,False,False
FB_01635,2024-12-24 00:00:00,Business Analytics,Mentor Meeting,My experience was below expectations. The poor work-life balance affected my learning significantly.,negative,0.4,2.2,critical,13,100,0,0,First Internship,6 months,False,False
FB_01636,2024-10-15 00:00:00,Data Science,Mid-term Review,The internship was average. I worked on software development and gained experience in project management.,neutral,0.41,2.9,balanced,15,105,0,0,Some Experience,8 weeks,False,False
FB_01637,2024-09-07 00:00:00,UX Design,Exit Interview,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.91,4.9,inspired,15,114,0,0,Some Experience,16 weeks,False,True
FB_01638,2024-03-27 00:00:00,Research,End-of-Program Survey,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,1.0,4.0,excited,16,103,0,0,First Internship,8 weeks,False,True
FB_01639,2024-05-01 00:00:00,Data Science,Social Media,"The Data Science program needs improvement. Specifically, the project assignments was disappointing.",negative,0.32,2.9,concerned,12,100,0,0,Experienced,8 weeks,False,False
FB_01640,2024-03-29 00:00:00,Business Analytics,Social Media,There were several issues with the program. The workload distribution needs to be addressed for future interns.,negative,0.38,2.1,disappointed,17,111,0,0,First Internship,12 weeks,False,False
FB_01641,2024-06-17 00:00:00,Data Science,End-of-Program Survey,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.8,4.1,enthusiastic,15,121,0,0,Experienced,8 weeks,False,True
FB_01642,2024-03-24 00:00:00,UX Design,Social Media,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.93,3.4,grateful,16,101,0,0,Some Experience,12 weeks,False,True
FB_01643,2024-05-17 00:00:00,Software Engineering,Social Media,The internship experience was great. I really enjoyed working on data analysis projects and learned so much about project management.,positive,1.0,3.7,grateful,20,133,0,0,Some Experience,8 weeks,False,True
FB_01644,2024-03-14 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.77,4.3,excited,15,114,0,0,First Internship,6 months,False,True
FB_01645,2024-05-17 00:00:00,Data Science,Exit Interview,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.76,4.2,inspired,16,93,0,0,Experienced,8 weeks,False,True
FB_01646,2024-09-03 00:00:00,UX Design,Weekly Check-in,The internship experience was impressive. I really enjoyed working on software development and learned so much about data visualization.,positive,0.43,5.0,excited,19,136,0,0,Some Experience,12 weeks,True,True
FB_01647,2024-07-15 00:00:00,Software Engineering,Exit Interview,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.53,3.6,balanced,12,92,0,0,First Internship,12 weeks,True,True
FB_01648,2024-05-18 00:00:00,UX Design,End-of-Program Survey,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.64,3.9,grateful,15,104,0,0,First Internship,12 weeks,False,True
