feedback_id,intern_id,year,month,feedback_category,score,mentor,comments
INT_0072_M2_Tec,INT_0072,2024,2,Technical Skills,6.2,Prof. Miller,"Adequate technical skills, has room for improvement"
INT_0072_M2_Com,INT_0072,2024,2,Communication,6.0,Prof. Miller,"Average performance in communication, working on improvements"
INT_0072_M2_Pro,INT_0072,2024,2,Problem Solving,5.7,Prof. Miller,"Adequate problem solving, has room for improvement"
INT_0072_M2_Tea,INT_0072,2024,2,Teamwork,6.0,Prof. Miller,"Adequate teamwork, has room for improvement"
INT_0072_M2_Ini,INT_0072,2024,2,Initiative,6.1,Prof. Miller,"Developing initiative skills, needs more practice"
INT_0072_M3_Tec,INT_0072,2024,3,Technical Skills,7.5,Prof. Miller,"Solid technical skills skills, continues to improve"
INT_0072_M3_Com,INT_0072,2024,3,Communication,7.3,Prof. Miller,"Solid communication skills, continues to improve"
INT_0072_M3_Pro,INT_0072,2024,3,Problem Solving,7.4,Prof. Miller,"Strong problem solving, meets all expectations"
INT_0072_M3_Tea,INT_0072,2024,3,Teamwork,7.0,Prof. Miller,"Good performance in teamwork, reliable and consistent"
INT_0072_M3_Ini,INT_0072,2024,3,Initiative,7.7,Prof. Miller,"Solid initiative skills, continues to improve"
INT_0072_M4_Tec,INT_0072,2024,4,Technical Skills,7.7,Prof. Miller,"Solid technical skills skills, continues to improve"
INT_0072_M4_Com,INT_0072,2024,4,Communication,6.6,Prof. Miller,"Adequate communication, has room for improvement"
INT_0072_M4_Pro,INT_0072,2024,4,Problem Solving,7.5,Prof. Miller,"Solid problem solving skills, continues to improve"
INT_0072_M4_Tea,INT_0072,2024,4,Teamwork,6.7,Prof. Miller,"Adequate teamwork, has room for improvement"
INT_0072_M4_Ini,INT_0072,2024,4,Initiative,7.6,Prof. Miller,"Strong initiative, meets all expectations"
INT_0072_M5_Tec,INT_0072,2024,5,Technical Skills,7.8,Prof. Miller,"Solid technical skills skills, continues to improve"
INT_0072_M5_Com,INT_0072,2024,5,Communication,8.5,Prof. Miller,"Good performance in communication, reliable and consistent"
INT_0072_M5_Pro,INT_0072,2024,5,Problem Solving,8.2,Prof. Miller,"Strong problem solving, meets all expectations"
INT_0072_M5_Tea,INT_0072,2024,5,Teamwork,7.8,Prof. Miller,"Good performance in teamwork, reliable and consistent"
INT_0072_M5_Ini,INT_0072,2024,5,Initiative,8.0,Prof. Miller,"Strong initiative, meets all expectations"
INT_0072_M6_Tec,INT_0072,2024,6,Technical Skills,5.1,Prof. Miller,"Average performance in technical skills, working on improvements"
INT_0072_M6_Com,INT_0072,2024,6,Communication,5.0,Prof. Miller,"Adequate communication, has room for improvement"
INT_0072_M6_Pro,INT_0072,2024,6,Problem Solving,4.0,Prof. Miller,"Struggling with problem solving, requires additional support"
INT_0072_M6_Tea,INT_0072,2024,6,Teamwork,4.1,Prof. Miller,Needs significant improvement in teamwork
INT_0072_M6_Ini,INT_0072,2024,6,Initiative,4.6,Prof. Miller,"Below expectations in initiative, needs focused training"
INT_0073_M1_Tec,INT_0073,2024,1,Technical Skills,10.0,Dr. Smith,"Exceptional technical skills, consistently exceeds expectations"
INT_0073_M1_Com,INT_0073,2024,1,Communication,9.0,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0073_M1_Pro,INT_0073,2024,1,Problem Solving,9.0,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0073_M1_Tea,INT_0073,2024,1,Teamwork,7.8,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0073_M1_Ini,INT_0073,2024,1,Initiative,8.8,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0073_M2_Tec,INT_0073,2024,2,Technical Skills,9.4,Dr. Smith,"Excellent technical skills, demonstrates advanced skills"
INT_0073_M2_Com,INT_0073,2024,2,Communication,9.7,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0073_M2_Pro,INT_0073,2024,2,Problem Solving,9.7,Dr. Smith,"Exceptional problem solving, consistently exceeds expectations"
INT_0073_M2_Tea,INT_0073,2024,2,Teamwork,10.0,Dr. Smith,"Exceptional teamwork, consistently exceeds expectations"
INT_0073_M2_Ini,INT_0073,2024,2,Initiative,10.0,Dr. Smith,"Excellent initiative, demonstrates advanced skills"
INT_0073_M3_Tec,INT_0073,2024,3,Technical Skills,7.7,Dr. Smith,"Good performance in technical skills, reliable and consistent"
INT_0073_M3_Com,INT_0073,2024,3,Communication,8.4,Dr. Smith,"Strong communication, meets all expectations"
INT_0073_M3_Pro,INT_0073,2024,3,Problem Solving,8.4,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0073_M3_Tea,INT_0073,2024,3,Teamwork,8.2,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0073_M3_Ini,INT_0073,2024,3,Initiative,8.7,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0073_M4_Tec,INT_0073,2024,4,Technical Skills,10.0,Dr. Smith,"Outstanding performance in technical skills, great initiative"
INT_0073_M4_Com,INT_0073,2024,4,Communication,9.6,Dr. Smith,"Exceptional communication, consistently exceeds expectations"
INT_0073_M4_Pro,INT_0073,2024,4,Problem Solving,9.4,Dr. Smith,"Outstanding performance in problem solving, great initiative"
INT_0073_M4_Tea,INT_0073,2024,4,Teamwork,10.0,Dr. Smith,"Outstanding performance in teamwork, great initiative"
INT_0073_M4_Ini,INT_0073,2024,4,Initiative,10.0,Dr. Smith,"Outstanding performance in initiative, great initiative"
INT_0073_M5_Tec,INT_0073,2024,5,Technical Skills,9.5,Dr. Smith,"Outstanding performance in technical skills, great initiative"
INT_0073_M5_Com,INT_0073,2024,5,Communication,9.7,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0073_M5_Pro,INT_0073,2024,5,Problem Solving,10.0,Dr. Smith,"Outstanding performance in problem solving, great initiative"
INT_0073_M5_Tea,INT_0073,2024,5,Teamwork,9.3,Dr. Smith,"Outstanding performance in teamwork, great initiative"
INT_0073_M5_Ini,INT_0073,2024,5,Initiative,10.0,Dr. Smith,"Outstanding performance in initiative, great initiative"
INT_0073_M6_Tec,INT_0073,2024,6,Technical Skills,9.2,Dr. Smith,"Outstanding performance in technical skills, great initiative"
INT_0073_M6_Com,INT_0073,2024,6,Communication,9.7,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0073_M6_Pro,INT_0073,2024,6,Problem Solving,7.9,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0073_M6_Tea,INT_0073,2024,6,Teamwork,10.0,Dr. Smith,"Excellent teamwork, demonstrates advanced skills"
INT_0073_M6_Ini,INT_0073,2024,6,Initiative,9.5,Dr. Smith,"Outstanding performance in initiative, great initiative"
INT_0074_M1_Tec,INT_0074,2024,1,Technical Skills,8.6,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0074_M1_Com,INT_0074,2024,1,Communication,8.1,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0074_M1_Pro,INT_0074,2024,1,Problem Solving,7.9,Dr. Davis,"Solid problem solving skills, continues to improve"
INT_0074_M1_Tea,INT_0074,2024,1,Teamwork,8.2,Dr. Davis,"Strong teamwork, meets all expectations"
INT_0074_M1_Ini,INT_0074,2024,1,Initiative,8.4,Dr. Davis,"Strong initiative, meets all expectations"
INT_0074_M2_Tec,INT_0074,2024,2,Technical Skills,8.3,Dr. Davis,"Strong technical skills, meets all expectations"
INT_0074_M2_Com,INT_0074,2024,2,Communication,7.7,Dr. Davis,"Solid communication skills, continues to improve"
INT_0074_M2_Pro,INT_0074,2024,2,Problem Solving,8.7,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0074_M2_Tea,INT_0074,2024,2,Teamwork,7.1,Dr. Davis,"Good performance in teamwork, reliable and consistent"
INT_0074_M2_Ini,INT_0074,2024,2,Initiative,7.6,Dr. Davis,"Strong initiative, meets all expectations"
INT_0074_M3_Tec,INT_0074,2024,3,Technical Skills,8.8,Dr. Davis,"Strong technical skills, meets all expectations"
INT_0074_M3_Com,INT_0074,2024,3,Communication,8.7,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0074_M3_Pro,INT_0074,2024,3,Problem Solving,9.3,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0074_M3_Tea,INT_0074,2024,3,Teamwork,8.6,Dr. Davis,"Strong teamwork, meets all expectations"
INT_0074_M3_Ini,INT_0074,2024,3,Initiative,8.7,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0074_M4_Tec,INT_0074,2024,4,Technical Skills,6.5,Dr. Davis,"Adequate technical skills, has room for improvement"
INT_0074_M4_Com,INT_0074,2024,4,Communication,7.5,Dr. Davis,"Solid communication skills, continues to improve"
INT_0074_M4_Pro,INT_0074,2024,4,Problem Solving,8.4,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0074_M4_Tea,INT_0074,2024,4,Teamwork,7.4,Dr. Davis,"Strong teamwork, meets all expectations"
INT_0074_M4_Ini,INT_0074,2024,4,Initiative,6.7,Dr. Davis,"Developing initiative skills, needs more practice"
INT_0074_M5_Tec,INT_0074,2024,5,Technical Skills,9.7,Dr. Davis,"Exceptional technical skills, consistently exceeds expectations"
INT_0074_M5_Com,INT_0074,2024,5,Communication,9.3,Dr. Davis,"Exceptional communication, consistently exceeds expectations"
INT_0074_M5_Pro,INT_0074,2024,5,Problem Solving,8.4,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0074_M5_Tea,INT_0074,2024,5,Teamwork,10.0,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0074_M5_Ini,INT_0074,2024,5,Initiative,9.4,Dr. Davis,"Excellent initiative, demonstrates advanced skills"
INT_0074_M6_Tec,INT_0074,2024,6,Technical Skills,7.6,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0074_M6_Com,INT_0074,2024,6,Communication,7.5,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0074_M6_Pro,INT_0074,2024,6,Problem Solving,7.6,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0074_M6_Tea,INT_0074,2024,6,Teamwork,7.1,Dr. Davis,"Good performance in teamwork, reliable and consistent"
INT_0074_M6_Ini,INT_0074,2024,6,Initiative,7.4,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0075_M1_Tec,INT_0075,2024,1,Technical Skills,6.0,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0075_M1_Com,INT_0075,2024,1,Communication,5.8,Dr. Smith,"Developing communication skills, needs more practice"
INT_0075_M1_Pro,INT_0075,2024,1,Problem Solving,5.5,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0075_M1_Tea,INT_0075,2024,1,Teamwork,5.3,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0075_M1_Ini,INT_0075,2024,1,Initiative,5.3,Dr. Smith,"Average performance in initiative, working on improvements"
INT_0075_M2_Tec,INT_0075,2024,2,Technical Skills,4.3,Dr. Smith,"Struggling with technical skills, requires additional support"
INT_0075_M2_Com,INT_0075,2024,2,Communication,4.1,Dr. Smith,"Struggling with communication, requires additional support"
INT_0075_M2_Pro,INT_0075,2024,2,Problem Solving,5.2,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0075_M2_Tea,INT_0075,2024,2,Teamwork,4.3,Dr. Smith,"Below expectations in teamwork, needs focused training"
INT_0075_M2_Ini,INT_0075,2024,2,Initiative,4.2,Dr. Smith,Needs significant improvement in initiative
INT_0075_M3_Tec,INT_0075,2024,3,Technical Skills,5.2,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0075_M3_Com,INT_0075,2024,3,Communication,6.0,Dr. Smith,"Average performance in communication, working on improvements"
INT_0075_M3_Pro,INT_0075,2024,3,Problem Solving,5.5,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0075_M3_Tea,INT_0075,2024,3,Teamwork,5.0,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0075_M3_Ini,INT_0075,2024,3,Initiative,4.3,Dr. Smith,"Struggling with initiative, requires additional support"
INT_0075_M4_Tec,INT_0075,2024,4,Technical Skills,5.6,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0075_M4_Com,INT_0075,2024,4,Communication,4.9,Dr. Smith,"Below expectations in communication, needs focused training"
INT_0075_M4_Pro,INT_0075,2024,4,Problem Solving,6.0,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0075_M4_Tea,INT_0075,2024,4,Teamwork,6.1,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0075_M4_Ini,INT_0075,2024,4,Initiative,5.6,Dr. Smith,"Developing initiative skills, needs more practice"
INT_0075_M5_Tec,INT_0075,2024,5,Technical Skills,6.7,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0075_M5_Com,INT_0075,2024,5,Communication,4.9,Dr. Smith,"Struggling with communication, requires additional support"
INT_0075_M5_Pro,INT_0075,2024,5,Problem Solving,5.9,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0075_M5_Tea,INT_0075,2024,5,Teamwork,5.4,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0075_M5_Ini,INT_0075,2024,5,Initiative,5.6,Dr. Smith,"Average performance in initiative, working on improvements"
INT_0075_M6_Tec,INT_0075,2024,6,Technical Skills,4.7,Dr. Smith,"Struggling with technical skills, requires additional support"
INT_0075_M6_Com,INT_0075,2024,6,Communication,4.6,Dr. Smith,"Below expectations in communication, needs focused training"
INT_0075_M6_Pro,INT_0075,2024,6,Problem Solving,5.0,Dr. Smith,"Below expectations in problem solving, needs focused training"
INT_0075_M6_Tea,INT_0075,2024,6,Teamwork,4.6,Dr. Smith,Needs significant improvement in teamwork
INT_0075_M6_Ini,INT_0075,2024,6,Initiative,5.0,Dr. Smith,"Developing initiative skills, needs more practice"
INT_0076_M1_Tec,INT_0076,2024,1,Technical Skills,7.5,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0076_M1_Com,INT_0076,2024,1,Communication,6.2,Dr. Smith,"Developing communication skills, needs more practice"
INT_0076_M1_Pro,INT_0076,2024,1,Problem Solving,7.6,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0076_M1_Tea,INT_0076,2024,1,Teamwork,6.4,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0076_M1_Ini,INT_0076,2024,1,Initiative,7.5,Dr. Smith,"Strong initiative, meets all expectations"
INT_0076_M2_Tec,INT_0076,2024,2,Technical Skills,6.8,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0076_M2_Com,INT_0076,2024,2,Communication,5.5,Dr. Smith,"Average performance in communication, working on improvements"
INT_0076_M2_Pro,INT_0076,2024,2,Problem Solving,6.2,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0076_M2_Tea,INT_0076,2024,2,Teamwork,6.3,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0076_M2_Ini,INT_0076,2024,2,Initiative,6.8,Dr. Smith,"Average performance in initiative, working on improvements"
INT_0076_M3_Tec,INT_0076,2024,3,Technical Skills,8.4,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0076_M3_Com,INT_0076,2024,3,Communication,8.2,Dr. Smith,"Strong communication, meets all expectations"
INT_0076_M3_Pro,INT_0076,2024,3,Problem Solving,8.2,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0076_M3_Tea,INT_0076,2024,3,Teamwork,8.6,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0076_M3_Ini,INT_0076,2024,3,Initiative,8.2,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0076_M4_Tec,INT_0076,2024,4,Technical Skills,6.5,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0076_M4_Com,INT_0076,2024,4,Communication,7.1,Dr. Smith,"Solid communication skills, continues to improve"
INT_0076_M4_Pro,INT_0076,2024,4,Problem Solving,7.8,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0076_M4_Tea,INT_0076,2024,4,Teamwork,7.2,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0076_M4_Ini,INT_0076,2024,4,Initiative,6.6,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0076_M5_Tec,INT_0076,2024,5,Technical Skills,6.6,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0076_M5_Com,INT_0076,2024,5,Communication,5.7,Dr. Smith,"Adequate communication, has room for improvement"
INT_0076_M5_Pro,INT_0076,2024,5,Problem Solving,7.2,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0076_M5_Tea,INT_0076,2024,5,Teamwork,5.2,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0076_M5_Ini,INT_0076,2024,5,Initiative,5.6,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0076_M6_Tec,INT_0076,2024,6,Technical Skills,5.2,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0076_M6_Com,INT_0076,2024,6,Communication,5.1,Dr. Smith,"Average performance in communication, working on improvements"
INT_0076_M6_Pro,INT_0076,2024,6,Problem Solving,5.0,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0076_M6_Tea,INT_0076,2024,6,Teamwork,4.9,Dr. Smith,"Below expectations in teamwork, needs focused training"
INT_0076_M6_Ini,INT_0076,2024,6,Initiative,3.7,Dr. Smith,"Struggling with initiative, requires additional support"
INT_0077_M1_Tec,INT_0077,2024,1,Technical Skills,5.4,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0077_M1_Com,INT_0077,2024,1,Communication,5.5,Dr. Smith,"Developing communication skills, needs more practice"
INT_0077_M1_Pro,INT_0077,2024,1,Problem Solving,6.1,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0077_M1_Tea,INT_0077,2024,1,Teamwork,6.5,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0077_M1_Ini,INT_0077,2024,1,Initiative,5.6,Dr. Smith,"Developing initiative skills, needs more practice"
INT_0077_M2_Tec,INT_0077,2024,2,Technical Skills,3.8,Dr. Smith,"Below expectations in technical skills, needs focused training"
INT_0077_M2_Com,INT_0077,2024,2,Communication,5.0,Dr. Smith,"Struggling with communication, requires additional support"
INT_0077_M2_Pro,INT_0077,2024,2,Problem Solving,4.8,Dr. Smith,"Struggling with problem solving, requires additional support"
INT_0077_M2_Tea,INT_0077,2024,2,Teamwork,4.7,Dr. Smith,"Below expectations in teamwork, needs focused training"
INT_0077_M2_Ini,INT_0077,2024,2,Initiative,4.8,Dr. Smith,"Below expectations in initiative, needs focused training"
INT_0077_M3_Tec,INT_0077,2024,3,Technical Skills,6.7,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0077_M3_Com,INT_0077,2024,3,Communication,6.2,Dr. Smith,"Adequate communication, has room for improvement"
INT_0077_M3_Pro,INT_0077,2024,3,Problem Solving,7.4,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0077_M3_Tea,INT_0077,2024,3,Teamwork,7.3,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0077_M3_Ini,INT_0077,2024,3,Initiative,6.7,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0077_M4_Tec,INT_0077,2024,4,Technical Skills,5.3,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0077_M4_Com,INT_0077,2024,4,Communication,6.0,Dr. Smith,"Average performance in communication, working on improvements"
INT_0077_M4_Pro,INT_0077,2024,4,Problem Solving,5.3,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0077_M4_Tea,INT_0077,2024,4,Teamwork,5.7,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0077_M4_Ini,INT_0077,2024,4,Initiative,6.0,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0077_M5_Tec,INT_0077,2024,5,Technical Skills,7.0,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0077_M5_Com,INT_0077,2024,5,Communication,6.8,Dr. Smith,"Developing communication skills, needs more practice"
INT_0077_M5_Pro,INT_0077,2024,5,Problem Solving,6.3,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0077_M5_Tea,INT_0077,2024,5,Teamwork,6.0,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0077_M5_Ini,INT_0077,2024,5,Initiative,6.0,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0077_M6_Tec,INT_0077,2024,6,Technical Skills,7.7,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0077_M6_Com,INT_0077,2024,6,Communication,6.8,Dr. Smith,"Adequate communication, has room for improvement"
INT_0077_M6_Pro,INT_0077,2024,6,Problem Solving,6.4,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0077_M6_Tea,INT_0077,2024,6,Teamwork,6.8,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0077_M6_Ini,INT_0077,2024,6,Initiative,6.9,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0078_M1_Tec,INT_0078,2024,1,Technical Skills,6.6,Dr. Davis,"Average performance in technical skills, working on improvements"
INT_0078_M1_Com,INT_0078,2024,1,Communication,7.3,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0078_M1_Pro,INT_0078,2024,1,Problem Solving,8.0,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0078_M1_Tea,INT_0078,2024,1,Teamwork,7.1,Dr. Davis,"Good performance in teamwork, reliable and consistent"
INT_0078_M1_Ini,INT_0078,2024,1,Initiative,7.2,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0078_M2_Tec,INT_0078,2024,2,Technical Skills,6.3,Dr. Davis,"Adequate technical skills, has room for improvement"
INT_0078_M2_Com,INT_0078,2024,2,Communication,6.7,Dr. Davis,"Developing communication skills, needs more practice"
INT_0078_M2_Pro,INT_0078,2024,2,Problem Solving,6.3,Dr. Davis,"Adequate problem solving, has room for improvement"
INT_0078_M2_Tea,INT_0078,2024,2,Teamwork,6.1,Dr. Davis,"Developing teamwork skills, needs more practice"
INT_0078_M2_Ini,INT_0078,2024,2,Initiative,6.9,Dr. Davis,"Developing initiative skills, needs more practice"
INT_0078_M3_Tec,INT_0078,2024,3,Technical Skills,6.3,Dr. Davis,"Adequate technical skills, has room for improvement"
INT_0078_M3_Com,INT_0078,2024,3,Communication,6.6,Dr. Davis,"Developing communication skills, needs more practice"
INT_0078_M3_Pro,INT_0078,2024,3,Problem Solving,8.3,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0078_M3_Tea,INT_0078,2024,3,Teamwork,6.0,Dr. Davis,"Developing teamwork skills, needs more practice"
INT_0078_M3_Ini,INT_0078,2024,3,Initiative,6.5,Dr. Davis,"Adequate initiative, has room for improvement"
INT_0078_M4_Tec,INT_0078,2024,4,Technical Skills,5.2,Dr. Davis,"Average performance in technical skills, working on improvements"
INT_0078_M4_Com,INT_0078,2024,4,Communication,5.1,Dr. Davis,"Developing communication skills, needs more practice"
INT_0078_M4_Pro,INT_0078,2024,4,Problem Solving,5.0,Dr. Davis,"Average performance in problem solving, working on improvements"
INT_0078_M4_Tea,INT_0078,2024,4,Teamwork,5.8,Dr. Davis,"Adequate teamwork, has room for improvement"
INT_0078_M4_Ini,INT_0078,2024,4,Initiative,4.8,Dr. Davis,Needs significant improvement in initiative
INT_0078_M5_Tec,INT_0078,2024,5,Technical Skills,6.3,Dr. Davis,"Average performance in technical skills, working on improvements"
INT_0078_M5_Com,INT_0078,2024,5,Communication,6.8,Dr. Davis,"Average performance in communication, working on improvements"
INT_0078_M5_Pro,INT_0078,2024,5,Problem Solving,6.3,Dr. Davis,"Average performance in problem solving, working on improvements"
INT_0078_M5_Tea,INT_0078,2024,5,Teamwork,7.0,Dr. Davis,"Adequate teamwork, has room for improvement"
INT_0078_M5_Ini,INT_0078,2024,5,Initiative,6.7,Dr. Davis,"Average performance in initiative, working on improvements"
INT_0078_M6_Tec,INT_0078,2024,6,Technical Skills,8.0,Dr. Davis,"Solid technical skills skills, continues to improve"
INT_0078_M6_Com,INT_0078,2024,6,Communication,8.1,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0078_M6_Pro,INT_0078,2024,6,Problem Solving,7.6,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0078_M6_Tea,INT_0078,2024,6,Teamwork,8.2,Dr. Davis,"Good performance in teamwork, reliable and consistent"
INT_0078_M6_Ini,INT_0078,2024,6,Initiative,7.2,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0079_M1_Tec,INT_0079,2024,1,Technical Skills,7.9,Prof. Brown,"Strong technical skills, meets all expectations"
INT_0079_M1_Com,INT_0079,2024,1,Communication,6.5,Prof. Brown,"Adequate communication, has room for improvement"
INT_0079_M1_Pro,INT_0079,2024,1,Problem Solving,6.9,Prof. Brown,"Average performance in problem solving, working on improvements"
INT_0079_M1_Tea,INT_0079,2024,1,Teamwork,7.4,Prof. Brown,"Good performance in teamwork, reliable and consistent"
INT_0079_M1_Ini,INT_0079,2024,1,Initiative,6.5,Prof. Brown,"Average performance in initiative, working on improvements"
INT_0079_M2_Tec,INT_0079,2024,2,Technical Skills,7.4,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0079_M2_Com,INT_0079,2024,2,Communication,6.8,Prof. Brown,"Adequate communication, has room for improvement"
INT_0079_M2_Pro,INT_0079,2024,2,Problem Solving,7.0,Prof. Brown,"Developing problem solving skills, needs more practice"
INT_0079_M2_Tea,INT_0079,2024,2,Teamwork,7.0,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0079_M2_Ini,INT_0079,2024,2,Initiative,5.7,Prof. Brown,"Average performance in initiative, working on improvements"
INT_0079_M3_Tec,INT_0079,2024,3,Technical Skills,7.6,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0079_M3_Com,INT_0079,2024,3,Communication,7.2,Prof. Brown,"Solid communication skills, continues to improve"
INT_0079_M3_Pro,INT_0079,2024,3,Problem Solving,7.7,Prof. Brown,"Solid problem solving skills, continues to improve"
INT_0079_M3_Tea,INT_0079,2024,3,Teamwork,8.1,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0079_M3_Ini,INT_0079,2024,3,Initiative,7.9,Prof. Brown,"Strong initiative, meets all expectations"
INT_0079_M4_Tec,INT_0079,2024,4,Technical Skills,9.0,Prof. Brown,"Good performance in technical skills, reliable and consistent"
INT_0079_M4_Com,INT_0079,2024,4,Communication,8.8,Prof. Brown,"Strong communication, meets all expectations"
INT_0079_M4_Pro,INT_0079,2024,4,Problem Solving,8.9,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0079_M4_Tea,INT_0079,2024,4,Teamwork,8.3,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0079_M4_Ini,INT_0079,2024,4,Initiative,8.3,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0079_M5_Tec,INT_0079,2024,5,Technical Skills,8.9,Prof. Brown,"Strong technical skills, meets all expectations"
INT_0079_M5_Com,INT_0079,2024,5,Communication,8.0,Prof. Brown,"Good performance in communication, reliable and consistent"
INT_0079_M5_Pro,INT_0079,2024,5,Problem Solving,8.7,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0079_M5_Tea,INT_0079,2024,5,Teamwork,8.0,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0079_M5_Ini,INT_0079,2024,5,Initiative,7.9,Prof. Brown,"Good performance in initiative, reliable and consistent"
INT_0079_M6_Tec,INT_0079,2024,6,Technical Skills,7.9,Prof. Brown,"Good performance in technical skills, reliable and consistent"
INT_0079_M6_Com,INT_0079,2024,6,Communication,7.4,Prof. Brown,"Strong communication, meets all expectations"
INT_0079_M6_Pro,INT_0079,2024,6,Problem Solving,7.5,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0079_M6_Tea,INT_0079,2024,6,Teamwork,7.1,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0079_M6_Ini,INT_0079,2024,6,Initiative,7.0,Prof. Brown,"Good performance in initiative, reliable and consistent"
